SegmentName,Field_Name,Component_Name,Sub_Component_Name
PID.5.3,pid_pat_name,middle_name,
PID.5.4,pid_pat_name,suffix,
PID.5.5,pid_pat_name,person_prefix,
PID.5.6,pid_pat_name,degree,
PID.5.7,pid_pat_name,type_code,
PID.5.8,pid_pat_name,rep_code,
PID.5.9,pid_pat_name,context,
PID.5.10,pid_pat_name,validity_range,
PID.5.11,pid_pat_name,assembly_order,
PID.5.12,pid_pat_name,eff_from_date_time,
PID.5.13,pid_pat_name,eff_to_date_time,
PID.5.14,pid_pat_name,prof_suffix,
PID.5.15,pid_pat_name,called_by,
PID.6,pid_mother_name,,
PID.6.1,pid_mother_name,last_name,
PID.6.2,pid_mother_name,first_name,
PID.6.3,pid_mother_name,middle_name,
PID.6.4,pid_mother_name,suffix,
PID.6.5,pid_mother_name,person_prefix,
PID.6.6,pid_mother_name,degree,
PID.6.7,pid_mother_name,type_code,
PID.6.8,pid_mother_name,rep_code,
PID.6.9,pid_mother_name,context,
PID.6.10,pid_mother_name,validity_range,
PID.6.11,pid_mother_name,assembly_order,
PID.6.12,pid_mother_name,eff_from_date_time,
PID.6.13,pid_mother_name,eff_to_date_time,
PID.6.14,pid_mother_name,prof_suffix,
PID.6.15,pid_mother_name,called_by,
PID.7,pid_birth_date_time,,
PID.8,pid_sex,,
PID.9,pid_pat_alias,,
PID.9.1,pid_pat_alias,last_name,
PID.9.2,pid_pat_alias,first_name,
PID.9.3,pid_pat_alias,middle_name,
PID.9.4,pid_pat_alias,suffix,
PID.9.5,pid_pat_alias,person_prefix,
PID.9.6,pid_pat_alias,degree,
PID.9.7,pid_pat_alias,type_code,
PID.9.8,pid_pat_alias,name_rep_code,
PID.9.9,pid_pat_alias,context,
PID.9.10,pid_pat_alias,validity_range,
PID.9.11,pid_pat_alias,assembly_order,
PID.9.12,pid_pat_alias,eff_from_date_time,
PID.9.13,pid_pat_alias,eff_to_date_time,
PID.9.14,pid_pat_alias,prof_suffix,
PID.10,pid_race,,
PID.10.1,pid_race,primary_id,
PID.10.2,pid_race,text,
PID.10.3,pid_race,name_of_coding_sys,
PID.10.4,pid_race,alt_id,
PID.10.5,pid_race,alt_text,
PID.10.6,pid_race,name_of_alt_coding_sys,
PID.10.7,pid_race,coding_sys_ver_id,
PID.10.8,pid_race,alt_coding_sys_ver_id,
PID.10.9,pid_race,original_text,
PID.10.10,pid_race,second_alt_id,
PID.10.11,pid_race,second_alt_text,
PID.10.12,pid_race,name_of_second_alt_coding_sys,
PID.10.13,pid_race,second_alt_coding_sys_ver_id,
PID.10.14,pid_race,coding_sys_oid,
PID.10.15,pid_race,value_set_oid,
PID.10.16,pid_race,value_set_ver_id,
PID.10.17,pid_race,alt_coding_sys_oid,
PID.10.18,pid_race,alt_value_set_oid,
PID.10.19,pid_race,alt_value_set_ver_id,
PID.10.20,pid_race,second_alt_coding_sys_oid,
PID.10.21,pid_race,second_alt_value_set_oid,
PID.10.22,pid_race,second_alt_value_set_ver_id,
PID.11,pid_pat_address,,
PID.11.1,pid_pat_address,street_address1,
PID.11.2,pid_pat_address,street_address2,
PID.11.3,pid_pat_address,city,
PID.11.4,pid_pat_address,state_province,
PID.11.5,pid_pat_address,zip_postal_code,
PID.11.6,pid_pat_address,country,
PID.11.7,pid_pat_address,address_type,
PID.11.8,pid_pat_address,other_geo_designation,
PID.11.9,pid_pat_address,county_parish_code,
PID.11.10,pid_pat_address,census_tract,
PID.11.11,pid_pat_address,rep_code,
PID.11.12,pid_pat_address,validity_range,
PID.11.13,pid_pat_address,eff_from_date_time,
PID.11.14,pid_pat_address,eff_to_date_time,
PID.11.15,pid_pat_address,expr_reason,
PID.11.16,pid_pat_address,temporary_indicator,
PID.11.17,pid_pat_address,bad_indicator,
PID.11.18,pid_pat_address,address_usage,
PID.11.19,pid_pat_address,addressee,
PID.11.20,pid_pat_address,address_comment,
PID.11.21,pid_pat_address,pref_order,
PID.11.22,pid_pat_address,protection_code,
PID.11.23,pid_pat_address,address_id,
PID.12,pid_county_code,,
PID.13,pid_home_phone_num,,
PID.13.1,pid_home_phone_num,formatted_num,
PID.13.2,pid_home_phone_num,use_code,
PID.13.3,pid_home_phone_num,equipment_type,
PID.13.4,pid_home_phone_num,comm_address,
PID.13.5,pid_home_phone_num,country_code,
PID.13.6,pid_home_phone_num,area_city_code,
PID.13.7,pid_home_phone_num,local_number,
PID.13.8,pid_home_phone_num,extension,
PID.13.9,pid_home_phone_num,any_text,
PID.13.10,pid_home_phone_num,extension_prefix,
PID.13.11,pid_home_phone_num,speed_dial_code,
PID.13.12,pid_home_phone_num,unformatted_num,
PID.13.13,pid_home_phone_num,eff_from_date,
PID.13.14,pid_home_phone_num,eff_to_date,
PID.13.15,pid_home_phone_num,expr_reason,
PID.13.16,pid_home_phone_num,protection_code,
PID.13.17,pid_home_phone_num,shared_id,
PID.13.18,pid_home_phone_num,pref_order,
PID.14,pid_business_phone_num,,
PID.14.1,pid_business_phone_num,formatted_num,
PID.14.2,pid_business_phone_num,use_code,
PID.14.3,pid_business_phone_num,equipment_type,
PID.14.4,pid_business_phone_num,comm_address,
PID.14.5,pid_business_phone_num,country_code,
PID.14.6,pid_business_phone_num,area_city_code,
PID.14.7,pid_business_phone_num,local_number,
PID.14.8,pid_business_phone_num,extension,
PID.14.9,pid_business_phone_num,any_text,
PID.14.10,pid_business_phone_num,extension_prefix,
PID.14.11,pid_business_phone_num,speed_dial_code,
PID.14.12,pid_business_phone_num,unformatted_num,
PID.14.13,pid_business_phone_num,eff_from_date,
PID.14.14,pid_business_phone_num,eff_to_date,
PID.14.15,pid_business_phone_num,expr_reason,
PID.14.16,pid_business_phone_num,protection_code,
PID.14.17,pid_business_phone_num,shared_id,
PID.14.18,pid_business_phone_num,pref_order,
PID.15,pid_primary_language,,
PID.15.1,pid_primary_language,primary_id,
PID.15.2,pid_primary_language,text,
PID.15.3,pid_primary_language,name_of_coding_sys,
PID.15.4,pid_primary_language,alt_id,
PID.15.5,pid_primary_language,alt_text,
PID.15.6,pid_primary_language,name_of_alt_coding_sys,
PID.15.7,pid_primary_language,coding_sys_ver_id,
PID.15.8,pid_primary_language,alt_coding_sys_ver_id,
PID.15.9,pid_primary_language,original_text,
PID.15.10,pid_primary_language,second_alt_id,
PID.15.11,pid_primary_language,second_alt_text,
PID.15.12,pid_primary_language,name_of_second_alt_coding_sys,
PID.15.13,pid_primary_language,second_alt_coding_sys_ver_id,
PID.15.14,pid_primary_language,coding_sys_oid,
PID.15.15,pid_primary_language,value_set_oid,
PID.15.16,pid_primary_language,value_set_ver_id,
PID.15.17,pid_primary_language,alt_coding_sys_oid,
PID.15.18,pid_primary_language,alt_value_set_oid,
PID.15.19,pid_primary_language,alt_value_set_ver_id,
PID.15.20,pid_primary_language,second_alt_coding_sys_oid,
PID.15.21,pid_primary_language,second_alt_value_set_oid,
PID.15.22,pid_primary_language,second_alt_value_set_ver_id,
PID.16,pid_marital_status,,
PID.17,pid_religion,,
PID.18,pid_pat_account_num,,
PID.19,pid_pat_social_security_num,,
PID.20,pid_pat_driver_license_num,,
PID.21,pid_mother_id,,
PID.21.1,pid_mother_id,identifier_num,
PID.21.2,pid_mother_id,identifier_check_digit,
PID.21.3,pid_mother_id,check_digit_scheme,
PID.21.4,pid_mother_id,assgn_authr,
PID.21.5,pid_mother_id,assgn_authr,namespace_id
PID.21.6,pid_mother_id,assgn_authr,universal_id
PID.21.7,pid_mother_id,assgn_authr,universal_id_type
PID.21.8,pid_mother_id,identifier_type_code,
PID.21.9,pid_mother_id,assgn_facility,
PID.21.10,pid_mother_id,assgn_facility,namespace_id
PID.21.11,pid_mother_id,assgn_facility,universal_id
PID.21.12,pid_mother_id,assgn_facility,universal_id_type
PID.21.13,pid_mother_id,eff_from_date,
PID.21.14,pid_mother_id,eff_to_date,
PID.21.15,pid_mother_id,assgn_jurisdiction,
PID.21.16,pid_mother_id,assgn_agency_dept,
PID.21.17,pid_mother_id,security_check,
PID.21.18,pid_mother_id,security_check_scheme,
PID.22,pid_ethnic_group,,
PID.22.1,pid_ethnic_group,primary_id,
PID.22.2,pid_ethnic_group,text,
PID.22.3,pid_ethnic_group,name_of_coding_sys,
PID.22.4,pid_ethnic_group,alt_id,
PID.22.5,pid_ethnic_group,alt_text,
PID.22.6,pid_ethnic_group,name_of_alt_coding_sys,
PID.22.7,pid_ethnic_group,coding_sys_ver_id,
PID.22.8,pid_ethnic_group,alt_coding_sys_ver_id,
PID.22.9,pid_ethnic_group,original_text,
PID.22.10,pid_ethnic_group,second_alt_id,
PID.22.11,pid_ethnic_group,second_alt_text,
PID.22.12,pid_ethnic_group,name_of_second_alt_coding_sys,
PID.22.13,pid_ethnic_group,second_alt_coding_sys_ver_id,
PID.22.14,pid_ethnic_group,coding_sys_oid,
PID.22.15,pid_ethnic_group,value_set_oid,
PID.22.16,pid_ethnic_group,value_set_ver_id,
PID.22.17,pid_ethnic_group,alt_coding_sys_oid,
PID.22.18,pid_ethnic_group,alt_value_set_oid,
PID.22.19,pid_ethnic_group,alt_value_set_ver_id,
PID.22.20,pid_ethnic_group,second_alt_coding_sys_oid,
PID.22.21,pid_ethnic_group,second_alt_value_set_oid,
PID.22.22,pid_ethnic_group,second_alt_value_set_ver_id,
PID.23,pid_birth_place,,
PID.24,pid_multiple_birth_ind,,
PID.25,pid_birth_order,,
PID.26,pid_citizenship,,
PID.27,pid_veterans_military_status,,
PID.28,pid_nationality,,
PID.29,pid_pat_death_date_time,,
PID.30,pid_pat_death_ind,,
PID.31,pid_identity_unknown_ind,,
PID.32,pid_identity_reliability_code,,
PID.33,pid_last_update_date_time,,
PID.34,pid_last_update_facility,,
PID.35,pid_species_code,,
PID.36,pid_breed_code,,
PID.37,pid_strain,,
PID.38,pid_production_classification_code,,
PID.39,pid_tribal_citizenship,,
PID.40,pid_pat_telecom_info,,
PID.40.1,pid_pat_telecom_info,formatted_num,
PID.40.2,pid_pat_telecom_info,use_code,
PID.40.3,pid_pat_telecom_info,equipment_type,
PID.40.4,pid_pat_telecom_info,comm_address,
PID.40.5,pid_pat_telecom_info,country_code,
PID.40.6,pid_pat_telecom_info,area_city_code,
PID.40.7,pid_pat_telecom_info,local_number,
PID.40.8,pid_pat_telecom_info,extension,
PID.40.9,pid_pat_telecom_info,any_text,
PID.40.10,pid_pat_telecom_info,extension_prefix,
PID.40.11,pid_pat_telecom_info,speed_dial_code,
PID.40.12,pid_pat_telecom_info,unformatted_num,
PID.40.13,pid_pat_telecom_info,eff_from_date,
PID.40.14,pid_pat_telecom_info,eff_to_date,
PID.40.15,pid_pat_telecom_info,expr_reason,
PID.40.16,pid_pat_telecom_info,protection_code,
PID.40.17,pid_pat_telecom_info,shared_id,
PID.40.18,pid_pat_telecom_info,pref_order,
PKG.1,pkg_set_id,,
PKG.2,pkg_packaging_unit,,
PKG.3,pkg_default_order_unit_of_measure_ind,,
PKG.4,pkg_package_qty,,
PKG.5,pkg_price,,
PKG.6,pkg_future_item_price,,
PKG.7,pkg_future_item_price_eff_date_time,,
PMT.1,pmt_payment_remittance_advice_num,,
PMT.2,pmt_payment_remittance_eff_from_date_time,,
PMT.3,pmt_payment_remittance_eff_to_date_time,,
PMT.4,pmt_payment_method,,
PMT.5,pmt_payment_remittance_date_time,,
PMT.6,pmt_payment_remittance_amt,,
PMT.7,pmt_check_num,,
PMT.8,pmt_payee_bank_identification,,
PMT.9,pmt_payee_transit,,
PMT.10,pmt_payee_bank_account_id,,
PMT.11,pmt_payment_organization_name,,
PMT.12,pmt_equipment_status_request_code_line,,
PR1.1,pr1_set_id,,
PR1.2,pr1_procedure_coding_method,,
PR1.3,pr1_procedure_code,,
PR1.3.1,pr1_procedure_code,primary_id,
PR1.3.2,pr1_procedure_code,text,
PR1.3.3,pr1_procedure_code,name_of_coding_sys,
PR1.3.4,pr1_procedure_code,alt_id,
PR1.3.5,pr1_procedure_code,alt_text,
PR1.3.6,pr1_procedure_code,name_of_alt_coding_sys,
PR1.3.7,pr1_procedure_code,coding_sys_ver_id,
PR1.3.8,pr1_procedure_code,alt_coding_sys_ver_id,
PR1.3.9,pr1_procedure_code,original_text,
PR1.3.10,pr1_procedure_code,second_alt_id,
PR1.3.11,pr1_procedure_code,second_alt_text,
PR1.3.12,pr1_procedure_code,name_of_second_alt_coding_sys,
PR1.3.13,pr1_procedure_code,second_alt_coding_sys_ver_id,
PR1.3.14,pr1_procedure_code,coding_sys_oid,
PR1.3.15,pr1_procedure_code,value_set_oid,
PR1.3.16,pr1_procedure_code,value_set_ver_id,
PR1.3.17,pr1_procedure_code,alt_coding_sys_oid,
PR1.3.18,pr1_procedure_code,alt_value_set_oid,
PR1.3.19,pr1_procedure_code,alt_value_set_ver_id,
PR1.3.20,pr1_procedure_code,second_alt_coding_sys_oid,
PR1.3.21,pr1_procedure_code,second_alt_value_set_oid,
PR1.3.22,pr1_procedure_code,second_alt_value_set_ver_id,
PR1.4,pr1_procedure_desc,,
PR1.5,pr1_procedure_date_time,,
PR1.6,pr1_procedure_functional_type,,
PR1.7,pr1_procedure_minute,,
PR1.8,pr1_anesthesiologist,,
PR1.9,pr1_anesthesia_code,,
PR1.10,pr1_anesthesia_minute,,
PR1.11,pr1_surgeon,,
PR1.12,pr1_procedure_practitioner,,
PR1.13,pr1_consent_code,,
PR1.14,pr1_procedure_priority,,
PR1.15,pr1_associated_diagnosis_code,,
PR1.16,pr1_procedure_code_modifier,,
PR1.17,pr1_procedure_drg_type,,
PR1.18,pr1_tissue_type_code,,
PR1.19,pr1_procedure_id,,
PR1.20,pr1_procedure_action_code,,
PR1.21,pr1_drg_procedure_determination_status,,
PR1.22,pr1_drg_procedure_relevance,,
PR1.23,pr1_treating_organization_unit,,
PR1.24,pr1_respiratory_within_surgery,,
PR1.25,pr1_parent_procedure_id,,
PRA.1,pra_primary_key_value,,
PRA.2,pra_practitioner_group,,
PRA.3,pra_practitioner_category,,
PRA.4,pra_provider_billing,,
PRA.5,pra_specialty,,
PRA.6,pra_practitioner_id_num,,
PRA.7,pra_privilege,,
PRA.8,pra_entered_practice_date,,
PRA.9,pra_institution_name,,
PRA.10,pra_left_practice_date,,
PRA.11,pra_government_reimbursement_billing_eligibility,,
PRA.12,pra_set_id,,
PRB.1,prb_action_code,,
PRB.2,prb_action_date_time,,
PRB.3,prb_problem_id,,
PRB.3.1,prb_problem_id,primary_id,
PRB.3.2,prb_problem_id,text,
PRB.3.3,prb_problem_id,name_of_coding_sys,
PRB.3.4,prb_problem_id,alt_id,
PRB.3.5,prb_problem_id,alt_text,
PRB.3.6,prb_problem_id,name_of_alt_coding_sys,
PRB.3.7,prb_problem_id,coding_sys_ver_id,
PRB.3.8,prb_problem_id,alt_coding_sys_ver_id,
PRB.3.9,prb_problem_id,original_text,
PRB.3.10,prb_problem_id,second_alt_id,
PRB.3.11,prb_problem_id,second_alt_text,
PRB.3.12,prb_problem_id,name_of_second_alt_coding_sys,
PRB.3.13,prb_problem_id,second_alt_coding_sys_ver_id,
PRB.3.14,prb_problem_id,coding_sys_oid,
PRB.3.15,prb_problem_id,value_set_oid,
PRB.3.16,prb_problem_id,value_set_ver_id,
PRB.3.17,prb_problem_id,alt_coding_sys_oid,
PRB.3.18,prb_problem_id,alt_value_set_oid,
PRB.3.19,prb_problem_id,alt_value_set_ver_id,
PRB.3.20,prb_problem_id,second_alt_coding_sys_oid,
PRB.3.21,prb_problem_id,second_alt_value_set_oid,
PRB.3.22,prb_problem_id,second_alt_value_set_ver_id,
PRB.4,prb_problem_instance_id,,
PRB.5,prb_episode_of_care_id,,
PRB.6,prb_problem_list_priority,,
PRB.7,prb_problem_estbl_date_time,,
PRB.8,prb_anticipated_problem_resolution_date_time,,
PRB.9,prb_actual_problem_resolution_date_time,,
PRB.10,prb_problem_classification,,
PRB.11,prb_problem_management_discipline,,
PRB.12,prb_problem_persistence,,
PRB.13,prb_problem_confirmation_status,,
PRB.14,prb_problem_life_cycle_status,,
PRB.15,prb_problem_life_cycle_status_date_time,,
PRB.16,prb_problem_onset_date_time,,
PRB.17,prb_problem_onset,,
PRB.18,prb_problem_ranking,,
PRB.19,prb_certainty_of_problem,,
PRB.20,prb_probability_of_problem,,
PRB.21,prb_individual_awareness_of_problem,,
PRB.22,prb_problem_prognosis,,
PRB.23,prb_individual_awareness_of_prognosis,,
PRB.24,prb_family_significant_other_awareness_of_problem_prognosis,,
PRB.25,prb_security_sensitivity,,
PRB.26,prb_problem_severity,,
PRB.27,prb_problem_perspective,,
PRB.28,prb_mood_code,,
PRC.1,prc_primary_key_value,,
PRC.2,prc_facility_id,,
PRC.3,prc_department,,
PRC.4,prc_valid_patient_classification,,
PRC.5,prc_price,,
PRC.6,prc_formula,,
PRC.7,prc_minimum_qty,,
PRC.8,prc_maximum_qty,,
PRC.9,prc_minimum_price,,
PRC.10,prc_maximum_price,,
PRC.11,prc_effective_start_date_time,,
PRC.12,prc_effective_end_date_time,,
PRC.13,prc_price_override_flag,,
PRC.14,prc_billing_category,,
PRC.15,prc_chargeable_flag,,
PRC.16,prc_active_inactive_flag,,
PRC.17,prc_cost,,
PRC.18,prc_charge_on_ind,,
PRD.1,prd_provider_role,,
PRD.2,prd_provider_name,,
PRD.3,prd_provider_address,,
PRD.4,prd_provider_location,,
PRD.5,prd_provider_communication_information,,
PRD.6,prd_preferred_method_of_contact,,
PRD.7,prd_provider_id,,
PRD.8,prd_provider_role_effective_start_date_time,,
PRD.9,prd_provider_role_effective_end_date_time,,
PRD.10,prd_provider_organization_name_id,,
PRD.11,prd_provider_organization_address,,
PRD.12,prd_provider_organization_location_information,,
PRD.13,prd_provider_organization_communication_information,,
PRD.14,prd_provider_organization_method_of_contact,,
PRT.1,prt_participation_instance_id,,
PRT.2,prt_action_code,,
PRT.3,prt_action_reason,,
PRT.4,prt_participation,,
PRT.5,prt_participation_person_name,,
PRT.6,prt_participation_person_provider_type,,
PRT.7,prt_participant_organization_unit_type,,
PRT.8,prt_participation_organization_name,,
PRT.9,prt_participation_location,,
PRT.10,prt_participation_device,,
PRT.11,prt_participation_begin_date_time,,
PRT.12,prt_participation_end_date_time,,
PRT.13,prt_participation_qualitative_duration,,
PRT.14,prt_participation_address,,
PRT.15,prt_participation_telecom_address,,
PSG.1,psg_provider_product_service_group_num,,
PSG.2,psg_payer_product_service_group_num,,
PSG.3,psg_product_service_group_sequence_num,,
PSG.4,psg_adjudicate_as_group,,
PSG.5,psg_product_service_group_billed_amt,,
PSG.6,psg_product_service_group_desc,,
PSH.1,psh_report_type,,
PSH.2,psh_report_form_id,,
PSH.3,psh_report_date,,
PSH.4,psh_report_interval_start_date_time,,
PSH.5,psh_report_interval_end_date_time,,
PSH.6,psh_manufactured_qty,,
PSH.7,psh_distributed_qty,,
PSH.8,psh_distributed_qty_method,,
PSH.9,psh_distributed_qty_comment,,
PSH.10,psh_qty_in_use,,
PSH.11,psh_qty_in_use_method,,
PSH.12,psh_qty_in_use_comment,,
PSH.13,psh_product_experience_reports_filed_by_facility,,
PSH.14,psh_product_experience_reports_filed_by_distributor,,
PSL.1,psl_provider_product_service_line_item_num,,
PSL.2,psl_payer_product_service_line_item_num,,
PSL.3,psl_product_service_line_item_sequence_num,,
PSL.4,psl_provider_tracking_id,,
PSL.5,psl_payer_tracking_id,,
PSL.6,psl_product_service_line_item_status,,
PSL.7,psl_product_service_code,,
PSL.8,psl_product_service_code_modifier,,
PSL.9,psl_product_service_code_desc,,
PSL.10,psl_product_service_eff_date_time,,
PSL.11,psl_product_service_expiration_date_time,,
PSL.12,psl_product_service_qty,,
PSL.13,psl_product_service_unit_cost,,
PSL.14,psl_num_of_items_per_unit,,
PSL.15,psl_product_service_gross_amt,,
PSL.16,psl_product_service_billed_amt,,
PSL.17,psl_product_service_clarification_code_type,,
PSL.18,psl_product_service_clarification_code_value,,
PSL.19,psl_health_document_reference_id,,
PSL.20,psl_processing_consideration_code,,
PSL.21,psl_restricted_disclosure_ind,,
PSL.22,psl_related_product_service_code_ind,,
PSL.23,psl_product_service_amt_for_physician,,
PSL.24,psl_product_service_cost_factor,,
PSL.25,psl_cost_center,,
PSL.26,psl_billing_period,,
PSL.27,psl_days_without_billing,,
PSL.28,psl_session_num,,
PSL.29,psl_executing_physician_id,,
PSL.30,psl_responsible_physician_id,,
PSL.31,psl_role_executing_physician,,
PSL.32,psl_medical_role_executing_physician,,
PSL.33,psl_side_of_body,,
PSL.34,psl_professional_part_point,,
PSL.35,psl_professional_part_cost_per_point,,
PSL.36,psl_professional_part_internal_scaling_factor,,
PSL.37,psl_professional_part_external_scaling_factor,,
PSL.38,psl_professional_part_total_amt,,
PSL.39,psl_technical_part_point,,
PSL.40,psl_technical_part_cost_per_point,,
PSL.41,psl_technical_part_internal_scaling_factor,,
PSL.42,psl_technical_part_external_scaling_factor,,
PSL.43,psl_technical_part_total_amt,,
PSL.44,psl_professional_part_technical_part_total_amt,,
PSL.45,psl_vat_rate,,
PSL.46,psl_main_service,,
PSL.47,psl_validation,,
PSL.48,psl_comment,,
PSS.1,pss_provider_product_service_section_num,,
PSS.2,pss_payer_product_service_section_num,,
PSS.3,pss_product_service_section_sequence,,
PSS.4,pss_billed_amt,,
PSS.5,pss_section_desc_heading,,
PTH.1,pth_action_code,,
PTH.2,pth_pathway_id,,
PTH.3,pth_pathway_instance_id,,
PTH.4,pth_pathway_estbl_date_time,,
PTH.5,pth_pathway_life_cycle_status,,
PTH.6,pth_change_pathway_life_cycle_status_date_time,,
PTH.7,pth_mood_code,,
PV1.1,pv1_set_id,,
PV1.2,pv1_pat_classification,,
PV1.3,pv1_assgn_pat_loc,,
PV1.3.1,pv1_assgn_pat_loc,point_of_care,
PV1.3.2,pv1_assgn_pat_loc,room,
PV1.3.3,pv1_assgn_pat_loc,bed,
PV1.3.4,pv1_assgn_pat_loc,facility,
PV1.3.5,pv1_assgn_pat_loc,status,
PV1.3.6,pv1_assgn_pat_loc,person_loc_type,
PV1.3.7,pv1_assgn_pat_loc,building,
PV1.3.8,pv1_assgn_pat_loc,loc_floor,
PV1.3.9,pv1_assgn_pat_loc,loc_desc,
PV1.3.10,pv1_assgn_pat_loc,cmprhnsv_loc_id,
PV1.3.11,pv1_assgn_pat_loc,assgn_authr_for_loc,
PV1.4,pv1_adm_type,,
PV1.5,pv1_preadm_num,,
PV1.6,pv1_prior_pat_loc,,
PV1.6.1,pv1_prior_pat_loc,point_of_care,
PV1.6.2,pv1_prior_pat_loc,room,
PV1.6.3,pv1_prior_pat_loc,bed,
PV1.6.4,pv1_prior_pat_loc,facility,
PV1.6.5,pv1_prior_pat_loc,status,
PV1.6.6,pv1_prior_pat_loc,person_loc_type,
PV1.6.7,pv1_prior_pat_loc,building,
PV1.6.8,pv1_prior_pat_loc,loc_floor,
PV1.6.9,pv1_prior_pat_loc,loc_desc,
PV1.6.10,pv1_prior_pat_loc,cmprhnsv_loc_id,
PV1.6.11,pv1_prior_pat_loc,assgn_authr_for_loc,
PV1.7,pv1_attending_doctor,,
PV1.7.1,pv1_attending_doctor,person_id,
PV1.7.2,pv1_attending_doctor,last_name,
PV1.7.3,pv1_attending_doctor,first_name,
PV1.7.4,pv1_attending_doctor,middle_name,
PV1.7.5,pv1_attending_doctor,suffix,
PV1.7.6,pv1_attending_doctor,person_prefix,
PV1.7.7,pv1_attending_doctor,degree,
PV1.7.8,pv1_attending_doctor,source_table,
PV1.7.9,pv1_attending_doctor,assgn_authr,
PV1.7.9.1,pv1_attending_doctor,assgn_authr,namespace_id
PV1.7.9.2,pv1_attending_doctor,assgn_authr,universal_id
PV1.7.9.3,pv1_attending_doctor,assgn_authr,universal_id_type
PV1.7.10,pv1_attending_doctor,name_type_code,
PV1.7.11,pv1_attending_doctor,identifier_check_digit,
PV1.7.12,pv1_attending_doctor,check_digit_scheme,
PV1.7.13,pv1_attending_doctor,identifier_type_code,
PV1.7.14,pv1_attending_doctor,assgn_facility,
PV1.7.15,pv1_attending_doctor,name_rep_code,
PV1.7.16,pv1_attending_doctor,context,
PV1.7.17,pv1_attending_doctor,validity_range,
PV1.7.18,pv1_attending_doctor,assembly_order,
PV1.7.19,pv1_attending_doctor,eff_from_date_time,
PV1.7.20,pv1_attending_doctor,eff_to_date_time,
PV1.7.21,pv1_attending_doctor,prof_suffix,
PV1.7.22,pv1_attending_doctor,assgn_jurisdiction,
PV1.7.23,pv1_attending_doctor,assgn_agency_dept,
PV1.7.24,pv1_attending_doctor,security_check,
PV1.7.25,pv1_attending_doctor,security_check_scheme,
PV1.8,pv1_referring_doctor,,
PV1.8.1,pv1_referring_doctor,person_id,
PV1.8.2,pv1_referring_doctor,last_name,
PV1.8.3,pv1_referring_doctor,first_name,
PV1.8.4,pv1_referring_doctor,middle_name,
PV1.8.5,pv1_referring_doctor,suffix,
PV1.8.6,pv1_referring_doctor,person_prefix,
PV1.8.7,pv1_referring_doctor,degree,
PV1.8.8,pv1_referring_doctor,source_table,
PV1.8.9,pv1_referring_doctor,assgn_authr,
PV1.8.9.1,pv1_referring_doctor,assgn_authr,namespace_id
PV1.8.9.2,pv1_referring_doctor,assgn_authr,universal_id
PV1.8.9.3,pv1_referring_doctor,assgn_authr,universal_id_type
PV1.8.10,pv1_referring_doctor,name_type_code,
PV1.8.11,pv1_referring_doctor,identifier_check_digit,
PV1.8.12,pv1_referring_doctor,check_digit_scheme,
PV1.8.13,pv1_referring_doctor,identifier_type_code,
PV1.8.14,pv1_referring_doctor,assgn_facility,
PV1.8.15,pv1_referring_doctor,name_rep_code,
PV1.8.16,pv1_referring_doctor,context,
PV1.8.17,pv1_referring_doctor,validity_range,
PV1.8.18,pv1_referring_doctor,assembly_order,
PV1.8.19,pv1_referring_doctor,eff_from_date_time,
PV1.8.20,pv1_referring_doctor,eff_to_date_time,
PV1.8.21,pv1_referring_doctor,prof_suffix,
PV1.8.22,pv1_referring_doctor,assgn_jurisdiction,
PV1.8.23,pv1_referring_doctor,assgn_agency_dept,
PV1.8.24,pv1_referring_doctor,security_check,
PV1.8.25,pv1_referring_doctor,security_check_scheme,
PV1.9,pv1_consulting_doctor,,
PV1.9.1,pv1_consulting_doctor,person_id,
PV1.9.2,pv1_consulting_doctor,last_name,
PV1.9.3,pv1_consulting_doctor,first_name,
PV1.9.4,pv1_consulting_doctor,middle_name,
PV1.9.5,pv1_consulting_doctor,suffix,
PV1.9.6,pv1_consulting_doctor,person_prefix,
PV1.9.7,pv1_consulting_doctor,degree,
PV1.9.8,pv1_consulting_doctor,source_table,
PV1.9.9,pv1_consulting_doctor,assgn_authr,
PV1.9.9.1,pv1_consulting_doctor,assgn_authr,namespace_id
PV1.9.9.2,pv1_consulting_doctor,assgn_authr,universal_id
PV1.9.9.3,pv1_consulting_doctor,assgn_authr,universal_id_type
PV1.9.10,pv1_consulting_doctor,name_type_code,
PV1.9.11,pv1_consulting_doctor,identifier_check_digit,
PV1.9.12,pv1_consulting_doctor,check_digit_scheme,
PV1.9.13,pv1_consulting_doctor,identifier_type_code,
PV1.9.14,pv1_consulting_doctor,assgn_facility,
PV1.9.15,pv1_consulting_doctor,name_rep_code,
PV1.9.16,pv1_consulting_doctor,context,
PV1.9.17,pv1_consulting_doctor,validity_range,
PV1.9.18,pv1_consulting_doctor,assembly_order,
PV1.9.19,pv1_consulting_doctor,eff_from_date_time,
PV1.9.20,pv1_consulting_doctor,eff_to_date_time,
PV1.9.21,pv1_consulting_doctor,prof_suffix,
PV1.9.22,pv1_consulting_doctor,assgn_jurisdiction,
PV1.9.23,pv1_consulting_doctor,assgn_agency_dept,
PV1.9.24,pv1_consulting_doctor,security_check,
PV1.9.25,pv1_consulting_doctor,security_check_scheme,
PV1.10,pv1_hospital_service,,
PV1.11,pv1_temp_loc,,
