SegmentName,Field_Name,Component_Name,Sub_Component_Name,New_Field_Name,New_Component_Name,New_Sub_Component_Name
ORC.13.3.3,orc_enterer_location,bed,universal_id_type,,,
ORC.13.4,orc_enterer_location,facility,,,,
ORC.13.4.1,orc_enterer_location,facility,namespace_id,,,
ORC.13.4.2,orc_enterer_location,facility,universal_id,,,
ORC.13.4.3,orc_enterer_location,facility,universal_id_type,,,
ORC.13.5,orc_enterer_location,status,,,,
ORC.13.6,orc_enterer_location,person_loc_type,,,,
ORC.13.7,orc_enterer_location,building,,,,
ORC.13.7.1,orc_enterer_location,building,namespace_id,,,
ORC.13.7.2,orc_enterer_location,building,universal_id,,,
ORC.13.7.3,orc_enterer_location,building,universal_id_type,,,
ORC.13.8,orc_enterer_location,loc_floor,,,,
ORC.13.8.1,orc_enterer_location,loc_floor,namespace_id,,,
ORC.13.8.2,orc_enterer_location,loc_floor,universal_id,,,
ORC.13.8.3,orc_enterer_location,loc_floor,universal_id_type,,,
ORC.13.9,orc_enterer_location,loc_desc,,,,
ORC.13.10,orc_enterer_location,cmprhnsv_loc_id,,,,
ORC.13.10.1,orc_enterer_location,cmprhnsv_loc_id,entity_id,,,
ORC.13.10.2,orc_enterer_location,cmprhnsv_loc_id,namespace_id,,,
ORC.13.10.3,orc_enterer_location,cmprhnsv_loc_id,universal_id,,,
ORC.13.10.4,orc_enterer_location,cmprhnsv_loc_id,universal_id_type,,,
ORC.13.11,orc_enterer_location,assgn_authr_for_loc,,,,
ORC.13.11.1,orc_enterer_location,assgn_authr_for_loc,namespace_id,,,
ORC.13.11.2,orc_enterer_location,assgn_authr_for_loc,universal_id,,,
ORC.13.11.3,orc_enterer_location,assgn_authr_for_loc,universal_id_type,,,
ORC.14,orc_call_back_phone_num,,,,,
ORC.14.1,orc_call_back_phone_num,formatted_num,,,,
ORC.14.2,orc_call_back_phone_num,use_code,,,,
ORC.14.3,orc_call_back_phone_num,equipment_type,,,,
ORC.14.4,orc_call_back_phone_num,comm_address,,,,
ORC.14.5,orc_call_back_phone_num,country_code,,,,
ORC.14.6,orc_call_back_phone_num,area_city_code,,,,
ORC.14.7,orc_call_back_phone_num,local_number,,,,
ORC.14.8,orc_call_back_phone_num,extension,,,,
ORC.14.9,orc_call_back_phone_num,any_text,,,,
ORC.14.10,orc_call_back_phone_num,extension_prefix,,,,
ORC.14.11,orc_call_back_phone_num,speed_dial_code,,,,
ORC.14.12,orc_call_back_phone_num,unformatted_num,,,,
ORC.14.13,orc_call_back_phone_num,eff_from_date,,,,
ORC.14.14,orc_call_back_phone_num,eff_to_date,,,,
ORC.14.15,orc_call_back_phone_num,expr_reason,,,,
ORC.14.15.1,orc_call_back_phone_num,expr_reason,primary_id,,,
ORC.14.15.2,orc_call_back_phone_num,expr_reason,text,,,
ORC.14.15.3,orc_call_back_phone_num,expr_reason,name_of_coding_sys,,,
ORC.14.15.4,orc_call_back_phone_num,expr_reason,alt_id,,,
ORC.14.15.5,orc_call_back_phone_num,expr_reason,alt_text,,,
ORC.14.15.6,orc_call_back_phone_num,expr_reason,name_of_alt_coding_sys,,,
ORC.14.15.7,orc_call_back_phone_num,expr_reason,coding_sys_ver_id,,,
ORC.14.15.8,orc_call_back_phone_num,expr_reason,alt_coding_sys_ver_id,,,
ORC.14.15.9,orc_call_back_phone_num,expr_reason,original_text,,,
ORC.14.15.10,orc_call_back_phone_num,expr_reason,second_alt_id,,,
ORC.14.15.11,orc_call_back_phone_num,expr_reason,second_alt_text,,,
ORC.14.15.12,orc_call_back_phone_num,expr_reason,name_of_second_alt_coding_sys,,,
ORC.14.15.13,orc_call_back_phone_num,expr_reason,second_alt_coding_sys_ver_id,,,
ORC.14.15.14,orc_call_back_phone_num,expr_reason,coding_sys_oid,,,
ORC.14.15.15,orc_call_back_phone_num,expr_reason,value_set_oid,,,
ORC.14.15.16,orc_call_back_phone_num,expr_reason,value_set_ver_id,,,
ORC.14.15.17,orc_call_back_phone_num,expr_reason,alt_coding_sys_oid,,,
ORC.14.15.18,orc_call_back_phone_num,expr_reason,alt_value_set_oid,,,
ORC.14.15.19,orc_call_back_phone_num,expr_reason,alt_value_set_ver_id,,,
ORC.14.15.20,orc_call_back_phone_num,expr_reason,second_alt_coding_sys_oid,,,
ORC.14.15.21,orc_call_back_phone_num,expr_reason,second_alt_value_set_oid,,,
ORC.14.15.22,orc_call_back_phone_num,expr_reason,second_alt_value_set_ver_id,,,
ORC.14.16,orc_call_back_phone_num,protection_code,,,,
ORC.14.16.1,orc_call_back_phone_num,protection_code,primary_id,,,
ORC.14.16.2,orc_call_back_phone_num,protection_code,text,,,
ORC.14.16.3,orc_call_back_phone_num,protection_code,name_of_coding_sys,,,
ORC.14.16.4,orc_call_back_phone_num,protection_code,alt_id,,,
ORC.14.16.5,orc_call_back_phone_num,protection_code,alt_text,,,
ORC.14.16.6,orc_call_back_phone_num,protection_code,name_of_alt_coding_sys,,,
ORC.14.16.7,orc_call_back_phone_num,protection_code,coding_sys_ver_id,,,
ORC.14.16.8,orc_call_back_phone_num,protection_code,alt_coding_sys_ver_id,,,
ORC.14.16.9,orc_call_back_phone_num,protection_code,original_text,,,
ORC.14.16.10,orc_call_back_phone_num,protection_code,second_alt_id,,,
ORC.14.16.11,orc_call_back_phone_num,protection_code,second_alt_text,,,
ORC.14.16.12,orc_call_back_phone_num,protection_code,name_of_second_alt_coding_sys,,,
ORC.14.16.13,orc_call_back_phone_num,protection_code,second_alt_coding_sys_ver_id,,,
ORC.14.16.14,orc_call_back_phone_num,protection_code,coding_sys_oid,,,
ORC.14.16.15,orc_call_back_phone_num,protection_code,value_set_oid,,,
ORC.14.16.16,orc_call_back_phone_num,protection_code,value_set_ver_id,,,
ORC.14.16.17,orc_call_back_phone_num,protection_code,alt_coding_sys_oid,,,
ORC.14.16.18,orc_call_back_phone_num,protection_code,alt_value_set_oid,,,
ORC.14.16.19,orc_call_back_phone_num,protection_code,alt_value_set_ver_id,,,
ORC.14.16.20,orc_call_back_phone_num,protection_code,second_alt_coding_sys_oid,,,
ORC.14.16.21,orc_call_back_phone_num,protection_code,second_alt_value_set_oid,,,
ORC.14.16.22,orc_call_back_phone_num,protection_code,second_alt_value_set_ver_id,,,
ORC.14.17,orc_call_back_phone_num,shared_id,,,,
ORC.14.17.1,orc_call_back_phone_num,shared_id,entity_id,,,
ORC.14.17.2,orc_call_back_phone_num,shared_id,namespace_id,,,
ORC.14.17.3,orc_call_back_phone_num,shared_id,universal_id,,,
ORC.14.17.4,orc_call_back_phone_num,shared_id,universal_id_type,,,
ORC.14.18,orc_call_back_phone_num,pref_order,,,,
ORC.15,orc_order_eff_date_time,,,,,
ORC.16,orc_order_control_code_reason,,,,,
ORC.16.1,orc_order_control_code_reason,primary_id,,,,
ORC.16.2,orc_order_control_code_reason,text,,,,
ORC.16.3,orc_order_control_code_reason,name_of_coding_sys,,,,
ORC.16.4,orc_order_control_code_reason,alt_id,,,,
ORC.16.5,orc_order_control_code_reason,alt_text,,,,
ORC.16.6,orc_order_control_code_reason,name_of_alt_coding_sys,,,,
ORC.16.7,orc_order_control_code_reason,coding_sys_ver_id,,,,
ORC.16.8,orc_order_control_code_reason,alt_coding_sys_ver_id,,,,
ORC.16.9,orc_order_control_code_reason,original_text,,,,
ORC.16.10,orc_order_control_code_reason,second_alt_id,,,,
ORC.16.11,orc_order_control_code_reason,second_alt_text,,,,
ORC.16.12,orc_order_control_code_reason,name_of_second_alt_coding_sys,,,,
ORC.16.13,orc_order_control_code_reason,second_alt_coding_sys_ver_id,,,,
ORC.16.14,orc_order_control_code_reason,coding_sys_oid,,,,
ORC.16.15,orc_order_control_code_reason,value_set_oid,,,,
ORC.16.16,orc_order_control_code_reason,value_set_ver_id,,,,
ORC.16.17,orc_order_control_code_reason,alt_coding_sys_oid,,,,
ORC.16.18,orc_order_control_code_reason,alt_value_set_oid,,,,
ORC.16.19,orc_order_control_code_reason,alt_value_set_ver_id,,,,
ORC.16.20,orc_order_control_code_reason,second_alt_coding_sys_oid,,,,
ORC.16.21,orc_order_control_code_reason,second_alt_value_set_oid,,,,
ORC.16.22,orc_order_control_code_reason,second_alt_value_set_ver_id,,,,
ORC.17,orc_entering_organization,,,,,
ORC.17.1,orc_entering_organization,primary_id,,,,
ORC.17.2,orc_entering_organization,text,,,,
ORC.17.3,orc_entering_organization,name_of_coding_sys,,,,
ORC.17.4,orc_entering_organization,alt_id,,,,
ORC.17.5,orc_entering_organization,alt_text,,,,
ORC.17.6,orc_entering_organization,name_of_alt_coding_sys,,,,
ORC.17.7,orc_entering_organization,coding_sys_ver_id,,,,
ORC.17.8,orc_entering_organization,alt_coding_sys_ver_id,,,,
ORC.17.9,orc_entering_organization,original_text,,,,
ORC.17.10,orc_entering_organization,second_alt_id,,,,
ORC.17.11,orc_entering_organization,second_alt_text,,,,
ORC.17.12,orc_entering_organization,name_of_second_alt_coding_sys,,,,
ORC.17.13,orc_entering_organization,second_alt_coding_sys_ver_id,,,,
ORC.17.14,orc_entering_organization,coding_sys_oid,,,,
ORC.17.15,orc_entering_organization,value_set_oid,,,,
ORC.17.16,orc_entering_organization,value_set_ver_id,,,,
ORC.17.17,orc_entering_organization,alt_coding_sys_oid,,,,
ORC.17.18,orc_entering_organization,alt_value_set_oid,,,,
ORC.17.19,orc_entering_organization,alt_value_set_ver_id,,,,
ORC.17.20,orc_entering_organization,second_alt_coding_sys_oid,,,,
ORC.17.21,orc_entering_organization,second_alt_value_set_oid,,,,
ORC.17.22,orc_entering_organization,second_alt_value_set_ver_id,,,,
ORC.18,orc_entering_device,,,,,
ORC.18.1,orc_entering_device,primary_id,,,,
ORC.18.2,orc_entering_device,text,,,,
ORC.18.3,orc_entering_device,name_of_coding_sys,,,,
ORC.18.4,orc_entering_device,alt_id,,,,
ORC.18.5,orc_entering_device,alt_text,,,,
ORC.18.6,orc_entering_device,name_of_alt_coding_sys,,,,
ORC.18.7,orc_entering_device,coding_sys_ver_id,,,,
ORC.18.8,orc_entering_device,alt_coding_sys_ver_id,,,,
ORC.18.9,orc_entering_device,original_text,,,,
ORC.18.10,orc_entering_device,second_alt_id,,,,
ORC.18.11,orc_entering_device,second_alt_text,,,,
ORC.18.12,orc_entering_device,name_of_second_alt_coding_sys,,,,
ORC.18.13,orc_entering_device,second_alt_coding_sys_ver_id,,,,
ORC.18.14,orc_entering_device,coding_sys_oid,,,,
ORC.18.15,orc_entering_device,value_set_oid,,,,
ORC.18.16,orc_entering_device,value_set_ver_id,,,,
ORC.18.17,orc_entering_device,alt_coding_sys_oid,,,,
ORC.18.18,orc_entering_device,alt_value_set_oid,,,,
ORC.18.19,orc_entering_device,alt_value_set_ver_id,,,,
ORC.18.20,orc_entering_device,second_alt_coding_sys_oid,,,,
ORC.18.21,orc_entering_device,second_alt_value_set_oid,,,,
ORC.18.22,orc_entering_device,second_alt_value_set_ver_id,,,,
ORC.19,orc_action_by,,,,,
ORC.19.1,orc_action_by,person_id,,,,
ORC.19.2,orc_action_by,last_name,,,,
ORC.19.2.1,orc_action_by,last_name,surname,,,
ORC.19.2.2,orc_action_by,last_name,own_surname_prefix,,,
ORC.19.2.3,orc_action_by,last_name,own_surname,,,
ORC.19.2.4,orc_action_by,last_name,surname_prefix_from_partner,,,
ORC.19.2.5,orc_action_by,last_name,surname_from_partner,,,
ORC.19.3,orc_action_by,first_name,,,,
ORC.19.4,orc_action_by,middle_name,,,,
ORC.19.5,orc_action_by,suffix,,,,
ORC.19.6,orc_action_by,person_prefix,,,,
ORC.19.7,orc_action_by,degree,,,,
ORC.19.8,orc_action_by,source_table,,,,
ORC.19.8.1,orc_action_by,source_table,primary_id,,,
ORC.19.8.2,orc_action_by,source_table,text,,,
ORC.19.8.3,orc_action_by,source_table,name_of_coding_sys,,,
ORC.19.8.4,orc_action_by,source_table,alt_id,,,
ORC.19.8.5,orc_action_by,source_table,alt_text,,,
ORC.19.8.6,orc_action_by,source_table,name_of_alt_coding_sys,,,
ORC.19.8.7,orc_action_by,source_table,coding_sys_ver_id,,,
ORC.19.8.8,orc_action_by,source_table,alt_coding_sys_ver_id,,,
ORC.19.8.9,orc_action_by,source_table,original_text,,,
ORC.19.8.10,orc_action_by,source_table,second_alt_id,,,
ORC.19.8.11,orc_action_by,source_table,second_alt_text,,,
ORC.19.8.12,orc_action_by,source_table,name_of_second_alt_coding_sys,,,
ORC.19.8.13,orc_action_by,source_table,second_alt_coding_sys_ver_id,,,
ORC.19.8.14,orc_action_by,source_table,coding_sys_oid,,,
ORC.19.8.15,orc_action_by,source_table,value_set_oid,,,
ORC.19.8.16,orc_action_by,source_table,value_set_ver_id,,,
ORC.19.8.17,orc_action_by,source_table,alt_coding_sys_oid,,,
ORC.19.8.18,orc_action_by,source_table,alt_value_set_oid,,,
ORC.19.8.19,orc_action_by,source_table,alt_value_set_ver_id,,,
ORC.19.8.20,orc_action_by,source_table,second_alt_coding_sys_oid,,,
ORC.19.8.21,orc_action_by,source_table,second_alt_value_set_oid,,,
ORC.19.8.22,orc_action_by,source_table,second_alt_value_set_ver_id,,,
ORC.19.9,orc_action_by,assgn_authr,,,,
ORC.19.9.1,orc_action_by,assgn_authr,namespace_id,,,
ORC.19.9.2,orc_action_by,assgn_authr,universal_id,,,
ORC.19.9.3,orc_action_by,assgn_authr,universal_id_type,,,
ORC.19.10,orc_action_by,name_type_code,,,,
ORC.19.11,orc_action_by,identifier_check_digit,,,,
ORC.19.12,orc_action_by,check_digit_scheme,,,,
ORC.19.13,orc_action_by,identifier_type_code,,,,
ORC.19.14,orc_action_by,assgn_facility,,,,
ORC.19.14.1,orc_action_by,assgn_facility,namespace_id,,,
ORC.19.14.2,orc_action_by,assgn_facility,universal_id,,,
ORC.19.14.3,orc_action_by,assgn_facility,universal_id_type,,,
ORC.19.15,orc_action_by,name_rep_code,,,,
ORC.19.16,orc_action_by,context,,,,
ORC.19.16.1,orc_action_by,context,primary_id,,,
ORC.19.16.2,orc_action_by,context,text,,,
ORC.19.16.3,orc_action_by,context,name_of_coding_sys,,,
ORC.19.16.4,orc_action_by,context,alt_id,,,
ORC.19.16.5,orc_action_by,context,alt_text,,,
ORC.19.16.6,orc_action_by,context,name_of_alt_coding_sys,,,
ORC.19.16.7,orc_action_by,context,coding_sys_ver_id,,,
ORC.19.16.8,orc_action_by,context,alt_coding_sys_ver_id,,,
ORC.19.16.9,orc_action_by,context,original_text,,,
ORC.19.16.10,orc_action_by,context,second_alt_id,,,
ORC.19.16.11,orc_action_by,context,second_alt_text,,,
ORC.19.16.12,orc_action_by,context,name_of_second_alt_coding_sys,,,
ORC.19.16.13,orc_action_by,context,second_alt_coding_sys_ver_id,,,
ORC.19.16.14,orc_action_by,context,coding_sys_oid,,,
ORC.19.16.15,orc_action_by,context,value_set_oid,,,
ORC.19.16.16,orc_action_by,context,value_set_ver_id,,,
ORC.19.16.17,orc_action_by,context,alt_coding_sys_oid,,,
ORC.19.16.18,orc_action_by,context,alt_value_set_oid,,,
ORC.19.16.19,orc_action_by,context,alt_value_set_ver_id,,,
ORC.19.16.20,orc_action_by,context,second_alt_coding_sys_oid,,,
ORC.19.16.21,orc_action_by,context,second_alt_value_set_oid,,,
ORC.19.16.22,orc_action_by,context,second_alt_value_set_ver_id,,,
ORC.19.17,orc_action_by,validity_range,,,,
ORC.19.17.1,orc_action_by,validity_range,eff_from_date_time,,,
ORC.19.17.2,orc_action_by,validity_range,eff_to_date_time,,,
ORC.19.18,orc_action_by,assembly_order,,,,
ORC.19.19,orc_action_by,eff_from_date_time,,,,
ORC.19.20,orc_action_by,eff_to_date_time,,,,
ORC.19.21,orc_action_by,prof_suffix,,,,
ORC.19.22,orc_action_by,assgn_jurisdiction,,,,
ORC.19.22.1,orc_action_by,assgn_jurisdiction,primary_id,,,
ORC.19.22.2,orc_action_by,assgn_jurisdiction,text,,,
ORC.19.22.3,orc_action_by,assgn_jurisdiction,name_of_coding_sys,,,
ORC.19.22.4,orc_action_by,assgn_jurisdiction,alt_id,,,
ORC.19.22.5,orc_action_by,assgn_jurisdiction,alt_text,,,
ORC.19.22.6,orc_action_by,assgn_jurisdiction,name_of_alt_coding_sys,,,
ORC.19.22.7,orc_action_by,assgn_jurisdiction,coding_sys_ver_id,,,
ORC.19.22.8,orc_action_by,assgn_jurisdiction,alt_coding_sys_ver_id,,,
ORC.19.22.9,orc_action_by,assgn_jurisdiction,original_text,,,
ORC.19.22.10,orc_action_by,assgn_jurisdiction,second_alt_id,,,
ORC.19.22.11,orc_action_by,assgn_jurisdiction,second_alt_text,,,
ORC.19.22.12,orc_action_by,assgn_jurisdiction,name_of_second_alt_coding_sys,,,
ORC.19.22.13,orc_action_by,assgn_jurisdiction,second_alt_coding_sys_ver_id,,,
ORC.19.22.14,orc_action_by,assgn_jurisdiction,coding_sys_oid,,,
ORC.19.22.15,orc_action_by,assgn_jurisdiction,value_set_oid,,,
ORC.19.22.16,orc_action_by,assgn_jurisdiction,value_set_ver_id,,,
ORC.19.22.17,orc_action_by,assgn_jurisdiction,alt_coding_sys_oid,,,
ORC.19.22.18,orc_action_by,assgn_jurisdiction,alt_value_set_oid,,,
ORC.19.22.19,orc_action_by,assgn_jurisdiction,alt_value_set_ver_id,,,
ORC.19.22.20,orc_action_by,assgn_jurisdiction,second_alt_coding_sys_oid,,,
ORC.19.22.21,orc_action_by,assgn_jurisdiction,second_alt_value_set_oid,,,
ORC.19.22.22,orc_action_by,assgn_jurisdiction,second_alt_value_set_ver_id,,,
ORC.19.23,orc_action_by,assgn_agency_dept,,,,
ORC.19.23.1,orc_action_by,assgn_agency_dept,primary_id,,,
ORC.19.23.2,orc_action_by,assgn_agency_dept,text,,,
ORC.19.23.3,orc_action_by,assgn_agency_dept,name_of_coding_sys,,,
ORC.19.23.4,orc_action_by,assgn_agency_dept,alt_id,,,
ORC.19.23.5,orc_action_by,assgn_agency_dept,alt_text,,,
ORC.19.23.6,orc_action_by,assgn_agency_dept,name_of_alt_coding_sys,,,
ORC.19.23.7,orc_action_by,assgn_agency_dept,coding_sys_ver_id,,,
ORC.19.23.8,orc_action_by,assgn_agency_dept,alt_coding_sys_ver_id,,,
ORC.19.23.9,orc_action_by,assgn_agency_dept,original_text,,,
ORC.19.23.10,orc_action_by,assgn_agency_dept,second_alt_id,,,
ORC.19.23.11,orc_action_by,assgn_agency_dept,second_alt_text,,,
ORC.19.23.12,orc_action_by,assgn_agency_dept,name_of_second_alt_coding_sys,,,
ORC.19.23.13,orc_action_by,assgn_agency_dept,second_alt_coding_sys_ver_id,,,
ORC.19.23.14,orc_action_by,assgn_agency_dept,coding_sys_oid,,,
ORC.19.23.15,orc_action_by,assgn_agency_dept,value_set_oid,,,
ORC.19.23.16,orc_action_by,assgn_agency_dept,value_set_ver_id,,,
ORC.19.23.17,orc_action_by,assgn_agency_dept,alt_coding_sys_oid,,,
ORC.19.23.18,orc_action_by,assgn_agency_dept,alt_value_set_oid,,,
ORC.19.23.19,orc_action_by,assgn_agency_dept,alt_value_set_ver_id,,,
ORC.19.23.20,orc_action_by,assgn_agency_dept,second_alt_coding_sys_oid,,,
ORC.19.23.21,orc_action_by,assgn_agency_dept,second_alt_value_set_oid,,,
ORC.19.23.22,orc_action_by,assgn_agency_dept,second_alt_value_set_ver_id,,,
ORC.19.24,orc_action_by,security_check,,,,
ORC.19.25,orc_action_by,security_check_scheme,,,,
ORC.20,orc_advanced_beneficiary_notice_code,,,,,
ORC.20.1,orc_advanced_beneficiary_notice_code,primary_id,,,,
ORC.20.2,orc_advanced_beneficiary_notice_code,text,,,,
ORC.20.3,orc_advanced_beneficiary_notice_code,name_of_coding_sys,,,,
ORC.20.4,orc_advanced_beneficiary_notice_code,alt_id,,,,
ORC.20.5,orc_advanced_beneficiary_notice_code,alt_text,,,,
ORC.20.6,orc_advanced_beneficiary_notice_code,name_of_alt_coding_sys,,,,
ORC.20.7,orc_advanced_beneficiary_notice_code,coding_sys_ver_id,,,,
ORC.20.8,orc_advanced_beneficiary_notice_code,alt_coding_sys_ver_id,,,,
ORC.20.9,orc_advanced_beneficiary_notice_code,original_text,,,,
ORC.20.10,orc_advanced_beneficiary_notice_code,second_alt_id,,,,
ORC.20.11,orc_advanced_beneficiary_notice_code,second_alt_text,,,,
ORC.20.12,orc_advanced_beneficiary_notice_code,name_of_second_alt_coding_sys,,,,
ORC.20.13,orc_advanced_beneficiary_notice_code,second_alt_coding_sys_ver_id,,,,
ORC.20.14,orc_advanced_beneficiary_notice_code,coding_sys_oid,,,,
ORC.20.15,orc_advanced_beneficiary_notice_code,value_set_oid,,,,
ORC.20.16,orc_advanced_beneficiary_notice_code,value_set_ver_id,,,,
ORC.20.17,orc_advanced_beneficiary_notice_code,alt_coding_sys_oid,,,,
ORC.20.18,orc_advanced_beneficiary_notice_code,alt_value_set_oid,,,,
ORC.20.19,orc_advanced_beneficiary_notice_code,alt_value_set_ver_id,,,,
ORC.20.20,orc_advanced_beneficiary_notice_code,second_alt_coding_sys_oid,,,,
ORC.20.21,orc_advanced_beneficiary_notice_code,second_alt_value_set_oid,,,,
ORC.20.22,orc_advanced_beneficiary_notice_code,second_alt_value_set_ver_id,,,,
ORC.21,orc_ordering_facility_name,,,,,
ORC.21.1,orc_ordering_facility_name,org_name,,,,
ORC.21.2,orc_ordering_facility_name,org_name_type_code,,,,
ORC.21.2.1,orc_ordering_facility_name,org_name_type_code,primary_id,,,
ORC.21.2.2,orc_ordering_facility_name,org_name_type_code,text,,,
ORC.21.2.3,orc_ordering_facility_name,org_name_type_code,name_of_coding_sys,,,
ORC.21.2.4,orc_ordering_facility_name,org_name_type_code,alt_id,,,
ORC.21.2.5,orc_ordering_facility_name,org_name_type_code,alt_text,,,
ORC.21.2.6,orc_ordering_facility_name,org_name_type_code,name_of_alt_coding_sys,,,
ORC.21.2.7,orc_ordering_facility_name,org_name_type_code,coding_sys_ver_id,,,
ORC.21.2.8,orc_ordering_facility_name,org_name_type_code,alt_coding_sys_ver_id,,,
ORC.21.2.9,orc_ordering_facility_name,org_name_type_code,original_text,,,
ORC.21.2.10,orc_ordering_facility_name,org_name_type_code,second_alt_id,,,
ORC.21.2.11,orc_ordering_facility_name,org_name_type_code,second_alt_text,,,
ORC.21.2.12,orc_ordering_facility_name,org_name_type_code,name_of_second_alt_coding_sys,,,
ORC.21.2.13,orc_ordering_facility_name,org_name_type_code,second_alt_coding_sys_ver_id,,,
ORC.21.2.14,orc_ordering_facility_name,org_name_type_code,coding_sys_oid,,,
ORC.21.2.15,orc_ordering_facility_name,org_name_type_code,value_set_oid,,,
ORC.21.2.16,orc_ordering_facility_name,org_name_type_code,value_set_ver_id,,,
ORC.21.2.17,orc_ordering_facility_name,org_name_type_code,alt_coding_sys_oid,,,
ORC.21.2.18,orc_ordering_facility_name,org_name_type_code,alt_value_set_oid,,,
ORC.21.2.19,orc_ordering_facility_name,org_name_type_code,alt_value_set_ver_id,,,
ORC.21.2.20,orc_ordering_facility_name,org_name_type_code,second_alt_coding_sys_oid,,,
ORC.21.2.21,orc_ordering_facility_name,org_name_type_code,second_alt_value_set_oid,,,
ORC.21.2.22,orc_ordering_facility_name,org_name_type_code,second_alt_value_set_ver_id,,,
ORC.21.3,orc_ordering_facility_name,identifier_num,,,,
ORC.21.4,orc_ordering_facility_name,identifier_check_digit,,,,
ORC.21.5,orc_ordering_facility_name,check_digit_scheme,,,,
ORC.21.6,orc_ordering_facility_name,assgn_authr,,,,
ORC.21.6.1,orc_ordering_facility_name,assgn_authr,namespace_id,,,
ORC.21.6.2,orc_ordering_facility_name,assgn_authr,universal_id,,,
ORC.21.6.3,orc_ordering_facility_name,assgn_authr,universal_id_type,,,
ORC.21.7,orc_ordering_facility_name,identifier_type_code,,,,
ORC.21.8,orc_ordering_facility_name,assgn_facility,,,,
ORC.21.8.1,orc_ordering_facility_name,assgn_facility,namespace_id,,,
ORC.21.8.2,orc_ordering_facility_name,assgn_facility,universal_id,,,
ORC.21.8.3,orc_ordering_facility_name,assgn_facility,universal_id_type,,,
ORC.21.9,orc_ordering_facility_name,name_rep_code,,,,
ORC.21.10,orc_ordering_facility_name,org_id,,,,
ORC.22,orc_ordering_facility_address,,,,,
ORC.22.1,orc_ordering_facility_address,street_address1,,,,
ORC.22.1.1,orc_ordering_facility_address,street_address1,street_mailing_address,,,
ORC.22.1.2,orc_ordering_facility_address,street_address1,street_name,,,
ORC.22.1.3,orc_ordering_facility_address,street_address1,dwelling_num,,,
ORC.22.2,orc_ordering_facility_address,street_address2,,,,
ORC.22.3,orc_ordering_facility_address,city,,,,
ORC.22.4,orc_ordering_facility_address,state_province,,,,
ORC.22.5,orc_ordering_facility_address,zip_postal_code,,,,
ORC.22.6,orc_ordering_facility_address,country,,,,
ORC.22.7,orc_ordering_facility_address,address_type,,,,
ORC.22.8,orc_ordering_facility_address,other_geo_designation,,,,
ORC.22.9,orc_ordering_facility_address,county_parish_code,,,,
ORC.22.9.1,orc_ordering_facility_address,county_parish_code,primary_id,,,
ORC.22.9.2,orc_ordering_facility_address,county_parish_code,text,,,
ORC.22.9.3,orc_ordering_facility_address,county_parish_code,name_of_coding_sys,,,
ORC.22.9.4,orc_ordering_facility_address,county_parish_code,alt_id,,,
ORC.22.9.5,orc_ordering_facility_address,county_parish_code,alt_text,,,
ORC.22.9.6,orc_ordering_facility_address,county_parish_code,name_of_alt_coding_sys,,,
ORC.22.9.7,orc_ordering_facility_address,county_parish_code,coding_sys_ver_id,,,
ORC.22.9.8,orc_ordering_facility_address,county_parish_code,alt_coding_sys_ver_id,,,
ORC.22.9.9,orc_ordering_facility_address,county_parish_code,original_text,,,
ORC.22.9.10,orc_ordering_facility_address,county_parish_code,second_alt_id,,,
ORC.22.9.11,orc_ordering_facility_address,county_parish_code,second_alt_text,,,
ORC.22.9.12,orc_ordering_facility_address,county_parish_code,name_of_second_alt_coding_sys,,,
ORC.22.9.13,orc_ordering_facility_address,county_parish_code,second_alt_coding_sys_ver_id,,,
ORC.22.9.14,orc_ordering_facility_address,county_parish_code,coding_sys_oid,,,
ORC.22.9.15,orc_ordering_facility_address,county_parish_code,value_set_oid,,,
ORC.22.9.16,orc_ordering_facility_address,county_parish_code,value_set_ver_id,,,
ORC.22.9.17,orc_ordering_facility_address,county_parish_code,alt_coding_sys_oid,,,
ORC.22.9.18,orc_ordering_facility_address,county_parish_code,alt_value_set_oid,,,
ORC.22.9.19,orc_ordering_facility_address,county_parish_code,alt_value_set_ver_id,,,
ORC.22.9.20,orc_ordering_facility_address,county_parish_code,second_alt_coding_sys_oid,,,
ORC.22.9.21,orc_ordering_facility_address,county_parish_code,second_alt_value_set_oid,,,
ORC.22.9.22,orc_ordering_facility_address,county_parish_code,second_alt_value_set_ver_id,,,
ORC.22.10,orc_ordering_facility_address,census_tract,,,,
ORC.22.10.1,orc_ordering_facility_address,census_tract,primary_id,,,
ORC.22.10.2,orc_ordering_facility_address,census_tract,text,,,
ORC.22.10.3,orc_ordering_facility_address,census_tract,name_of_coding_sys,,,
ORC.22.10.4,orc_ordering_facility_address,census_tract,alt_id,,,
ORC.22.10.5,orc_ordering_facility_address,census_tract,alt_text,,,
ORC.22.10.6,orc_ordering_facility_address,census_tract,name_of_alt_coding_sys,,,
ORC.22.10.7,orc_ordering_facility_address,census_tract,coding_sys_ver_id,,,
ORC.22.10.8,orc_ordering_facility_address,census_tract,alt_coding_sys_ver_id,,,
ORC.22.10.9,orc_ordering_facility_address,census_tract,original_text,,,
ORC.22.10.10,orc_ordering_facility_address,census_tract,second_alt_id,,,
ORC.22.10.11,orc_ordering_facility_address,census_tract,second_alt_text,,,
ORC.22.10.12,orc_ordering_facility_address,census_tract,name_of_second_alt_coding_sys,,,
